Sweep,C+,dropout,layers,learning_rate,loops,tau,weight_decay,mean accuracy,mean test accuracy
sp8unk00,12.494528319890073,0.9859884296202808,[128],0.5136930598871883,136,481,0.4133007499520905,0.3278378378378378,0.3308108108108108
sp8unk00,10.937485837862225,0.3656959358609983,[64],0.12244457183685133,127,315,0.065593751,0.5013513513513514,0.5375675675675674
sp8unk00,3.3224550565081596,0.2416925789437548,"[64,64]",0.2286923750925408,119,386,0.37616371781045055,0.502972973,0.5405405405405405
sp8unk00,14.540857326904348,0.680201014,"[16,16]",0.4626754695178722,132,480,0.35465075570103094,0.502972973,0.5405405405405405
sp8unk00,9.048672600676523,0.4026621815944793,"[16,16,16]",0.11614888266067008,124,395,0.4141156396541924,0.502972973,0.5405405405405405
sp8unk00,20.311877580365817,0.6410018759981182,[64],0.1962714577336203,121,107,0.036414252,0.4010810810810812,0.4335135135135134
sp8unk00,16.189887730313146,0.6824718212256904,[128],0.1685209039894752,119,391,0.11889360758150624,0.3659459459459461,0.3945945945945946
sp8unk00,6.637397704395558,0.980435686,"[16,16,16]",0.1634276569271964,157,7,0.4565969600011803,0.502972973,0.5405405405405405
sp8unk00,12.361268541126076,0.9033614296985356,"[128,128]",0.49788646041599965,153,264,0.5247332532724595,0.3162162162162162,0.3194594594594595
sp8unk00,14.26390927970091,0.057369664,[128],0.4485345682230989,148,395,0.4127844626017781,0.3308108108108108,0.33675675675675676
sp8unk00,10.433388686977771,0.026293505,"[64,64]",0.4239775109613804,122,63,0.031734172749628545,0.472972973,0.501081081
sp8unk00,13.421211656963074,0.4659404611166766,[64],0.3691675723828052,137,456,0.27204127992230237,0.41243243243243255,0.4324324324324324
sp8unk00,17.442397740767106,0.2143624569841069,[64],0.5229237359656782,147,218,0.4962255913778882,0.3464864864864865,0.3791891891891892
sp8unk00,11.78291251242408,0.024804166490779173,"[64,64]",0.2256554840679951,142,201,0.065785429,0.4994594594594596,0.5375675675675674
sp8unk00,8.879807018907208,0.8674977766444844,"[64,64,64]",0.1142210786200306,161,124,0.548227939,0.502972973,0.5405405405405405
sp8unk00,2.744147267034475,0.1296781142702823,"[16,16,16]",0.023130283657517355,147,443,0.41814180269287365,0.502972973,0.5405405405405405
