Sweep,C+,dropout,layers,learning_rate,loops,tau,weight_decay,mean accuracy,mean test accuracy
tdi4vc61,15.838197911490797,0.7122750580144939,"[16,16]",0.15933538515330353,98,53,0.4575409266402228,0.16746376811594202,0.16749999999999993
tdi4vc61,6.380507458298341,0.9611963442241422,"[32,32]",0.30182981318630114,78,17,0.5188831178665363,0.18330434782608696,0.17748387096774196
tdi4vc61,10.603381817877768,0.5367365214081966,"[32,32]",0.16799056189183004,76,330,0.003765625,0.6652608695652177,0.6325
tdi4vc61,7.644922169,0.7782049662464013,"[64,64]",0.084694226,101,187,0.1424661982252348,0.16743478260869565,0.1670806451612903
tdi4vc61,16.452159301223862,0.034363988807661464,[64],0.37774832103308614,67,425,0.5155588077242061,0.17221014492753617,0.17196774193548378
tdi4vc61,17.08352548,0.4584243580365631,[128],0.2157325137308012,74,257,0.4668913055709084,0.17653623188405795,0.17327419354838708
tdi4vc61,12.3381759,0.2970883488027683,[32],0.079047988,100,129,0.22781171128501776,0.15471739130434783,0.15696774193548388
tdi4vc61,4.236291564238245,0.038909754,[128],0.31330828433970465,91,51,0.15290794917414754,0.4912028985507248,0.4738709677419355
tdi4vc61,20.792699065881887,0.045448870141992295,"[128,128]",0.503430493,90,413,0.024903244,0.36458695652173906,0.34900000000000003
tdi4vc61,2.9125686118943297,0.755203202,[16],0.2499268231604498,86,354,0.2884920644505438,0.1733913043478261,0.172
tdi4vc61,14.254329280391184,0.10879238691378466,"[32,32,32]",0.07302007,89,337,0.4541751412476748,0.1610724637681159,0.16264516129032255
tdi4vc61,10.862696923121211,0.9442542973366131,[64],0.3710171728103898,101,235,0.036254284,0.5270434782608695,0.5017258064516129
tdi4vc61,20.45712608,0.7617207271923829,[32],0.4004496244115751,70,336,0.23574488962876905,0.18617391304347827,0.1844354838709677
tdi4vc61,4.672480501232648,0.21971933245835473,"[16,16,16]",0.3719892435290255,76,302,0.22963290179984372,0.16047101449275364,0.16191935483870967
tdi4vc61,8.741624262223354,0.2296847261413268,"[128,128]",0.017981874209486933,90,425,0.28840181073051163,0.16130434782608696,0.16364516129032258
tdi4vc61,17.607483566097613,0.5276874912156059,"[16,16,16]",0.2932993826122119,91,50,0.5443656429660386,0.18055072463768115,0.1756612903225806
tdi4vc61,15.325899128224322,0.6972200169758073,[32],0.46445847050167954,88,456,0.12651154180410895,0.5983260869565218,0.5702903225806452
tdi4vc61,14.327648666067232,0.56581058,"[16,16,16]",0.029323775,74,288,0.19857714132300217,0.1686449275362319,0.1673548387096774
tdi4vc61,12.367400702339935,0.25936628394739514,"[16,16]",0.4652181631911994,70,242,0.1151092002892339,0.17101449275362315,0.16903225806451613
tdi4vc61,3.128231713,0.5341063960661706,[16],0.077040586,76,379,0.4040165627461277,0.16552173913043475,0.16630645161290322
tdi4vc61,10.890754988007693,0.20404413383370448,"[128,128,128]",0.4959367026948959,84,457,0.39103329477250814,0.18232608695652175,0.1784032258064516
tdi4vc61,19.97715146671788,0.2938825574840733,"[64,64]",0.5356750533102733,72,24,0.13894970304385434,0.17136956521739127,0.17075806451612902
tdi4vc61,11.333675994590642,0.048219008350236736,"[64,64,64]",0.10755665451089975,78,226,0.097905707,0.17402173913043473,0.17240322580645157
tdi4vc61,18.68678079815817,0.11175001784727322,"[16,16]",0.22732785,97,339,0.17729913757223562,0.17072463768115942,0.16995161290322577
tdi4vc61,7.545853829309954,0.9250642349199404,"[32,32]",0.482103296,87,370,0.4098925524404303,0.17213768115942027,0.1709354838709677
tdi4vc61,4.129371381138955,0.4285465676711171,"[32,32,32]",0.5250184197602608,70,325,0.295506133,0.1813550724637681,0.17753225806451614
tdi4vc61,20.21193841398437,0.3080174570306728,"[128,128,128]",0.18972584489479483,92,60,0.111400074,0.1692536231884058,0.16859677419354835
tdi4vc61,3.7529058211028903,0.1965078370865747,"[16,16,16]",0.1465359376974575,82,232,0.13253755590327077,0.17077536231884058,0.1703225806451613
tdi4vc61,11.977185169351513,0.6924662023981918,"[64,64]",0.12304725896474986,71,367,0.059161424056376755,0.44814492753623175,0.43130645161290326
tdi4vc61,20.889238894260373,0.8621540499957115,"[16,16,16]",0.538950098,97,27,0.2039480638103128,0.14905072463768115,0.1533064516129032
tdi4vc61,19.03465276108461,0.082460073,"[64,64,64]",0.270932128,75,277,0.355959931,0.15014492753623188,0.1552741935483871
tdi4vc61,10.260712951205113,0.24232233527628308,[128],0.42667640115971023,90,120,0.5115970618689398,0.16471739130434784,0.16482258064516128
tdi4vc61,12.591193519418466,0.30080976840346674,"[16,16]",0.043860836910105616,74,227,0.1862991060170716,0.17692028985507244,0.1751129032258064
tdi4vc61,7.6788592516653695,0.5779615362229954,"[16,16]",0.10980632136629843,83,443,0.311454002,0.17192753623188403,0.1719354838709677
tdi4vc61,8.129512652664536,0.2023490213236643,[16],0.027055178210366848,89,458,0.20244419048044385,0.2086159420289855,0.20549999999999996
tdi4vc61,12.97127096029615,0.7196545922520974,[32],0.47428335426794666,91,284,0.48809547830034467,0.17471739130434785,0.17383870967741935
tdi4vc61,19.001611736345858,0.20385789392197057,"[128,128]",0.302048893,77,369,0.3481172879969205,0.1502753623188406,0.15435483870967742
tdi4vc61,0.6815591448695433,0.475384294,"[128,128]",0.5503014792309231,100,371,0.4077346991940992,0.1736231884057971,0.17109677419354838
tdi4vc61,4.574551273423785,0.5007191592454914,"[128,128,128]",0.089176996,99,450,0.009160321,0.6572971014492753,0.6197258064516129
