Sweep,C+,dropout,layers,learning_rate,loops,tau,weight_decay,mean accuracy,mean test accuracy
afvnm2rn,10.843554143466928,0.5138895216100492,[32],0.3452862497367784,131,288,0.49097388465305575,0.3384166666666668,0.33993302958774785
afvnm2rn,10.28861152512868,0.952831047,"[16,16,16]",0.10228754003214252,130,426,0.11087747931442878,0.33536111111111117,0.3343426469780975
afvnm2rn,16.059592132971176,0.7875481522823005,"[128,128]",0.070479552,133,220,0.552998436,0.3423541666666668,0.344543009
afvnm2rn,12.281924565243507,0.8179221878337949,"[64,64,64]",0.4787599191106754,119,224,0.2725831184871789,0.32029166666666675,0.31879069001482135
afvnm2rn,19.76859197376687,0.5407334987126927,"[128,128]",0.10518750237751431,94,384,0.22637529549368351,0.327375,0.3264977768018884
afvnm2rn,17.323789491015305,0.4604388249535483,"[16,16]",0.17140638986782455,129,493,0.337531845,0.34577083333333347,0.34711148926826607
afvnm2rn,9.593338366697974,0.7906890246955921,"[128,128,128]",0.35188962087516346,136,333,0.23441073824700745,0.33481944444444456,0.33340231651753865
afvnm2rn,16.826720350707014,0.5013793695459745,"[16,16]",0.12210763820934224,116,348,0.13621512151520698,0.3371250000000002,0.3378152275347205
afvnm2rn,2.9206682015763334,0.6881963736694833,[64],0.24068392342657197,97,491,0.2567987491305993,0.33691666666666686,0.3350672448811551
afvnm2rn,6.199037662964962,0.5758837830989212,[128],0.17346383201300572,133,89,0.3637017491835752,0.33683333333333354,0.33798759400559936
afvnm2rn,12.271610516027906,0.6556148336155906,"[64,64,64]",0.17713162681892605,122,393,0.12261150656157233,0.3342152777777779,0.33392490530822877
afvnm2rn,9.681373460321602,0.7559909200728785,[64],0.3404173016426165,129,259,0.2146939146364279,0.32819444444444457,0.3287012131525499
afvnm2rn,9.109018268432193,0.32050386,[16],0.4269829248260004,103,224,0.20390408629560552,0.32877777777777795,0.32834495251687995
afvnm2rn,9.294625818360776,0.8208780386706337,"[128,128,128]",0.032769653599370174,132,343,0.4861058524113863,0.32757638888888896,0.326234287
afvnm2rn,7.180710093412719,0.7548768446341252,"[128,128]",0.33987695305279264,129,379,0.30159873809806487,0.32740972222222225,0.3261343799747489
afvnm2rn,11.810487617542195,0.7076271502155725,"[64,64,64]",0.11277002228341104,124,429,0.3380851439537404,0.33007638888888907,0.3306296316627328
afvnm2rn,13.85870953845664,0.045499698386914665,"[64,64]",0.080161637,104,76,0.11429655891234708,0.3207638888888889,0.31845419114014384
afvnm2rn,4.822305163879196,0.4109623122085541,[64],0.488573051,95,269,0.5463456861077033,0.3279166666666668,0.32596914969533963
